,0
591,1634895.9314035818
592,1651368.3424119775
593,1633680.78178546
594,1635279.397153422
595,1621202.9276844028
596,1612778.70552957
597,1594522.700774202
598,1599764.7969149908
599,1600679.2518724352
600,1582035.883560019
601,1565676.518332667
602,1560491.1995466498
603,1572657.8388142823
604,1562780.8315990653
605,1566059.4440643142
606,1587503.320109838
607,1546071.0477788043
608,1551688.4075119146
609,1533104.3954572931
610,1533352.5116831164
611,1528309.3471070505
612,1524553.4431490263
613,1536763.7973253925
614,1518452.3635217205
615,1518855.7846899608
616,1538161.2075693882
617,1513982.9238807068
618,1519643.10515933
619,1521866.4349384117
620,1535396.7475070388
621,1551341.3026218356
622,1543569.2231556268
623,1536079.30191712
624,1516743.7185914821
625,1523813.203338508
626,1539728.282202278
627,1546610.2496878514
628,1567946.314901713
629,1589215.6629668039
630,1585102.761163498
631,1592304.2027779066
632,1612291.4941596333
633,1596867.7275039204
634,1569629.9741641264
635,1552661.5006839535
636,1557738.640322242
637,1558211.3595443845
638,1563876.7783174217
639,1547419.4082516474
640,1565363.8002581238
641,1558306.285159808
642,1576990.2138461315
643,1576016.2833954992
644,1573256.2227819508
645,1563307.0718597034
646,1528922.7368286669
647,1528628.0455967986
648,1516100.4230461821
649,1510422.1319457197
650,1463638.2089614149
651,1467078.3461821403
652,1381293.7890039869
653,1383995.18402189
654,1300000.243036716
655,1350394.643337625
656,1291234.5764567927
657,1355663.3773921065
658,1371301.6904090855
659,1394890.4693740567
660,1379599.6026004276
661,1377858.895800762
662,1308079.0836331302
663,1295435.3000720816
664,1291528.0406674817
665,1326127.9785992757
666,1343365.356276647
667,1324042.6624172113
668,1336079.1722934814
669,1379725.8442023692
670,1378634.6041486014
671,1384987.8344428542
672,1366334.3716718087
673,1332949.9745046601
674,1323762.4345990757
675,1360688.5425426364
676,1354884.1240774773
677,1316534.6519282148
678,1325595.2952349356
679,1341775.0898200632
680,1359576.0700490158
681,1388492.645456916
682,1397886.3799063985
683,1387061.9399425136
684,1387732.7329785018
685,1348444.2960658323
686,1271884.2464078197
687,1283995.215459607
688,1319342.9178194234
689,1348892.4726628736
690,1315319.5299221484
691,1324027.272285102
692,1291124.8039163393
693,1256844.4767796404
694,1278081.016921791
695,1306435.458845718
696,1329699.6966216126
697,1328668.2576247
698,1372217.5612472345
699,1370409.5025591182
700,1389854.5107016081
701,1381928.7996982492
702,1404206.523415216
703,1367113.0599002691
704,1399238.7770095258
705,1376852.9084446486
706,1377868.2940425354
707,1407320.5850812816
708,1428513.6527024226
709,1398949.0462367411
710,1414145.011078046
711,1471286.8027950327
712,1477046.469842322
713,1442640.7864781874
714,1404758.5589176072
715,1424710.6240468353
716,1448724.5954283075
717,1434331.402859296
718,1441804.3915188452
719,1457284.5167128881
720,1409393.5827826292
721,1432804.858109581
722,1471787.0415467462
723,1458668.8305450894
724,1464297.483787683
725,1436201.623736054
726,1409999.1888493155
727,1410000.3400354136
728,1376222.8052046134
729,1365497.8578203027
730,1335574.5893664616
731,1332655.3722178766
732,1373466.7588363427
733,1374688.4950759276
734,1443934.4323727696
735,1440400.2973814607
736,1436172.3357526371
737,1442027.358220103
738,1443639.6012420214
739,1449529.6893154795
740,1415156.9121495343
741,1438529.570963996
742,1408106.17505905
743,1395107.4064512025
744,1381510.906381202
745,1395226.4556440688
746,1395052.7953590604
747,1379519.915965656
748,1423610.6023026432
749,1422364.4716946387
750,1435622.2870057356
751,1457653.3890076587
752,1457760.5765213915
753,1437177.9524553842
754,1453074.9977186238
755,1444958.223242187
756,1472911.9647783905
757,1481041.8819286881
758,1482495.7397882484
759,1478208.0811324469
760,1480955.6303466076
761,1499574.4748413872
762,1508445.6356809787
763,1524628.3610701403
764,1507413.9264305497
765,1521651.9904411058
766,1535090.31835322
767,1535559.923512176
768,1542551.15783271
769,1537978.698154341
770,1545444.035778713
771,1550147.0121316607
772,1546483.4538517145
773,1544222.8531033278
774,1542737.456094964
775,1547139.0249992886
776,1564133.1452005827
777,1557139.3247126103
778,1573894.1211504096
779,1568542.8658796444
780,1567514.1709014806
781,1577775.6904900533
782,1588931.8465336778
783,1579073.544138334
784,1590687.861400665
785,1583859.293633577
786,1570492.0467237027
787,1587307.947485086
788,1602100.8975032694
789,1596757.4192626681
790,1582460.9354619647
791,1584652.756439353
792,1582265.8226903756
793,1585663.1439468996
794,1592730.2254413741
795,1580725.2967055263
796,1586050.376467091
797,1588866.845342022
798,1577337.5282938655
799,1547081.7320444984
800,1559974.5643669793
801,1576202.7345690832
802,1581190.5814571276
803,1582184.457067731
804,1614838.1699994581
805,1612657.0995329793
806,1618276.7399898418
807,1614354.6063176969
808,1612113.4107494657
809,1604412.0380340053
810,1597089.4442509038
811,1585693.7270291871
812,1593202.7982468528
813,1619144.0462592295
814,1613280.970123843
815,1591290.2778349118
816,1595644.4834187813
817,1608495.8907395552
818,1614370.974194367
819,1597156.0293039486
